         138206233 function calls (137099009 primitive calls) in 2668.676 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    27782    0.026    0.000    0.078    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\contextlib.py:237(helper)
23040/768    0.026    0.000    0.513    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_parameter_classes.py:182(__init__)
    14036    0.026    0.000    0.038    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\numeric.py:1335(normalize_axis_tuple)
     1425    0.025    0.000   31.148    0.022 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:553(call)
    49152    0.025    0.000    0.025    0.000 {built-in method cplex._internal.py37_cplex2010.CPXCHANNELptrPtr_swiginit}
    21504    0.025    0.000    0.205    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:388(size)
   270075    0.025    0.000    0.025    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\networkx\classes\reportviews.py:204(__call__)
     2304    0.025    0.000    6.352    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\compressed.py:1023(tocoo)
    47616    0.025    0.000    0.025    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_procedural.py:225(__call__)
27663/21582    0.024    0.000   21.342    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\contextlib.py:107(__enter__)
   169728    0.024    0.000    0.024    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\base.py:80(get_shape)
    47677    0.024    0.000    0.276    0.000 <__array_function__ internals>:2(all)
    37632    0.023    0.000    0.057    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\data.py:20(__init__)
    78381    0.023    0.000    0.023    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\getlimits.py:538(max)
      768    0.023    0.000    0.087    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:294(invert)
     1536    0.023    0.000   24.734    0.016 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_procedural.py:1115(addrows)
     2304    0.022    0.000    4.224    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\cvxcore\python\canonInterface.py:483(build_lin_op_tree)
    31534    0.022    0.000    0.035    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\anno.py:138(setanno)
   102069    0.022    0.000    0.212    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\abc.py:137(__instancecheck__)
    19200    0.022    0.000    0.027    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\coo.py:239(getnnz)
    22352    0.022    0.000    0.029    0.000 <frozen importlib._bootstrap>:416(parent)
    22133    0.022    0.000    0.022    0.000 {method 'match' of 're.Pattern' objects}
    22690    0.021    0.000    0.021    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      768    0.021    0.000    0.782    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\__init__.py:757(__init__)
     2118    0.021    0.000    0.023    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\networkx\classes\digraph.py:428(add_nodes_from)
    44061    0.021    0.000    0.062    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:2026(executing_eagerly)
     3042    0.021    0.000    0.074    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:337(__init__)
    58621    0.021    0.000    0.026    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:1119(dtype)
    32256    0.020    0.000    0.037    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\fromnumeric.py:3127(ndim)
    68354    0.020    0.000    0.031    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\base.py:1205(isspmatrix)
243420/240677    0.020    0.000    0.021    0.000 {built-in method builtins.hash}
    26540    0.020    0.000    0.270    0.000 <__array_function__ internals>:2(prod)
    52146    0.020    0.000    0.037    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\anno.py:127(getanno)
7765/7764    0.020    0.000    0.053    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:143(_sequence_like)
7680/2304    0.020    0.000    0.177    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\atom.py:311(canonicalize)
5376/2304    0.020    0.000    0.311    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\atom.py:359(_value_impl)
    48384    0.019    0.000    0.056    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\deterministic.py:1(unique_list)
     5376    0.019    0.000    2.479    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\compressed.py:1036(toarray)
    36391    0.019    0.000    0.114    0.000 {method 'sum' of 'numpy.ndarray' objects}
  544/530    0.019    0.000    0.205    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\op_def_library.py:317(_apply_op_helper)
    72960    0.019    0.000    0.019    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\constant_class.py:18(__init__)
    32256    0.019    0.000    0.073    0.000 <__array_function__ internals>:2(ndim)
      768    0.019    0.000  272.141    0.354 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:256(apply)
     9216    0.019    0.000    0.134    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\__init__.py:241(_delete_stream)
     6400    0.019    0.000    0.078    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\variable.py:68(__init__)
      768    0.018    0.000    0.509    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_parameter_hierarchy.py:407(root_members)
73728/27648    0.018    0.000    0.085    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:182(<genexpr>)
43405/37665    0.018    0.000    0.099    0.000 {built-in method builtins.any}
7734/4380    0.018    0.000    0.113    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:571(_packed_nest_with_indices)
     1063    0.018    0.000    0.018    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_FinishOperation}
      768    0.018    0.000    0.018    0.000 {built-in method cplex._internal.py37_cplex2010.CPXXnewcols}
      638    0.018    0.000    0.018    0.000 {built-in method builtins.compile}
     2304    0.018    0.000    0.101    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\dia.py:89(__init__)
     3494    0.017    0.000    0.026    0.000 {built-in method tensorflow.python.util._pywrap_utils.AssertSameStructure}
4723/4674    0.017    0.000    2.737    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:760(map_structure)
     1536    0.017    0.000    0.019    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\lib\function_base.py:1164(diff)
    24576    0.017    0.000    0.031    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:405(is_scalar)
    22272    0.017    0.000    0.019    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_baseinterface.py:20(__init__)
    48384    0.017    0.000    0.036    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\deterministic.py:6(<listcomp>)
     6144    0.017    0.000   15.493    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\_index.py:32(__getitem__)
    35328    0.017    0.000    0.017    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\leaf.py:109(<genexpr>)
    17095    0.017    0.000    0.060    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\handle_data_util.py:29(copy_handle_data)
15360/2304    0.017    0.000    0.185    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\performance_utils.py:28(_lazyprop)
   237312    0.017    0.000    0.017    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\scopes.py:48(dpp_scope_active)
13824/1536    0.017    0.000    0.567    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\canonicalization.py:86(canonicalize_tree)
     9024    0.017    0.000    0.025    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\lib\_iotools.py:598(__init__)
31844/31843    0.016    0.000    0.054    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:218(_yield_sorted_items)
     6178    0.016    0.000    0.236    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:246(identity)
      768    0.016    0.000    7.623    0.010 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_procedural.py:1790(copyquad)
    35328    0.016    0.000    0.016    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
    11106    0.016    0.000    0.034    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNamedtuple}
    49152    0.016    0.000    0.057    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_pycplex.py:2855(__init__)
     1536    0.016    0.000   21.022    0.014 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_pycplex.py:1640(Pylolmat_to_CHBmat)
    49152    0.016    0.000    0.016    0.000 {built-in method cplex._internal.py37_cplex2010.new_CPXCHANNELptrPtr}
11063/1553    0.016    0.000    0.083    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gast\astn.py:17(generic_visit)
   150528    0.015    0.000    0.015    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\atom.py:79(shape)
    79987    0.015    0.000    0.022    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\networkx\classes\graph.py:430(__len__)
26624/9984    0.015    0.000    0.250    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:184(is_affine)
    85500    0.015    0.000    0.065    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\anno.py:156(copyanno)
     5376    0.015    0.000    0.036    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_subinterfaces.py:1174(get_num)
    77568    0.015    0.000    0.015    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\csc.py:229(_swap)
     5569    0.015    0.000    0.023    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\ast_util.py:283(parallel_walk)
     9259    0.015    0.000    4.814    0.001 <__array_function__ internals>:2(concatenate)
     3840    0.015    0.000    0.817    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\compressed.py:1069(__get_has_canonical_format)
1425/1413    0.015    0.000   32.394    0.023 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\def_function.py:882(__call__)
22272/8448    0.015    0.000    0.032    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\canonical.py:57(<listcomp>)
      297    0.015    0.000    0.015    0.000 {method 'close' of '_io.TextIOWrapper' objects}
   208901    0.015    0.000    0.015    0.000 {built-in method _weakref.proxy}
     3840    0.015    0.000   66.167    0.017 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\compressed.py:1099(sum_duplicates)
    13824    0.015    0.000    0.535    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\canonicalization.py:106(canonicalize_expr)
    13056    0.014    0.000    0.065    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\atom.py:186(is_concave)
     1425    0.014    0.000   31.280    0.022 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:1888(_call_flat)
     9216    0.014    0.000    0.014    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\sputils.py:95(getdtype)
12823/406    0.014    0.000    0.054    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\ast.py:273(generic_visit)
25449/165    0.014    0.000    0.509    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\core\converter.py:311(visit)
22272/8448    0.014    0.000    0.042    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\utilities\canonical.py:53(parameters)
    79261    0.014    0.000    0.014    0.000 {method 'copy' of 'list' objects}
     1536    0.014    0.000    0.103    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\cplex_conif.py:144(get_status)
    17664    0.014    0.000    0.014    0.000 {built-in method cplex._internal.py37_cplex2010.intPtr_swiginit}
     12/8    0.014    0.001 2636.691  329.586 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\control_flow_ops.py:2562(while_loop)
    13824    0.014    0.000    3.096    0.000 {method 'max' of 'numpy.ndarray' objects}
     1536    0.014    0.000    0.026    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\cplex_conif.py:72(_handle_solve_status)
    99130    0.013    0.000    0.013    0.000 {built-in method _operator.index}
     2304    0.013    0.000   46.799    0.020 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_baseinterface.py:37(_add_iter)
34477/755    0.013    0.000    0.093    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gast\astn.py:9(_visit)
16128/7680    0.013    0.000    0.527    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:44(cast_op)
      348    0.013    0.000 2636.475    7.576 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\drivers\dynamic_step_driver.py:120(loop_body)
     6144    0.013    0.000    0.201    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\__init__.py:250(_set_stream)
     6912    0.013    0.000    0.084    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\affine\add_expr.py:31(__init__)
    26225    0.013    0.000    0.013    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsSequence}
     6144    0.013    0.000    0.015    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_ostream.py:34(__init__)
     3072    0.013    0.000    0.048    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_procedural.py:1970(solninfo)
      768    0.013    0.000    1.412    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\chain.py:80(invert)
    13824    0.013    0.000    3.668    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
     6144    0.013    0.000    0.157    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\_index.py:127(_validate_indices)
     1536    0.012    0.000   24.582    0.016 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\_pycplex.py:1805(CPXXaddrows)
    38649    0.012    0.000    0.045    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\copy.py:66(copy)
     7680    0.012    0.000    0.048    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\interface\matrix_utilities.py:121(shape)
    20224    0.012    0.000    0.012    0.000 {method 'split' of 'str' objects}
      768    0.012    0.000  294.833    0.384 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\problems\problem.py:489(get_problem_data)
      768    0.012    0.000    0.706    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cplex-20.1.0.0-py3.7.egg\cplex\_internal\__init__.py:124(__init__)
     5376    0.012    0.000    0.187    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\expression.py:506(__add__)
      768    0.012    0.000 2588.475    3.370 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\problems\problem.py:840(_solve)
     7676    0.012    0.000    0.025    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\dtypes.py:159(is_compatible_with)
     1167    0.012    0.000    0.014    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_OperationGetAttrValueProto}
    17664    0.012    0.000    0.012    0.000 {built-in method cplex._internal.py37_cplex2010.new_intPtr}
    20736    0.012    0.000    0.195    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\atom.py:49(<listcomp>)
     1063    0.012    0.000    0.102    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:1963(__init__)
7788/7786    0.012    0.000    0.165    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:606(_pack_sequence_as)
23889/23887    0.012    0.000    0.145    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:320(flatten)
     6912    0.012    0.000    0.042    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\atoms\affine\add_expr.py:39(shape_from_args)
